996309286,1660000
996309288,1290000
996309289,580000
996309290,1450000
996309291,730000
996309293,890000
996309294,820000
996309295,820000
996309296,980000
996309297,820000
996309298,980000
996309299,1660000
996309300,550000
996309303,580000
996309311,550000
996309313,580000
996309321,540000
996309322,550000
996309323,580000
996333354,1450000
996333370,1600000
996333371,1600000
996333372,1600000
996333374,1450000
996333375,1600000
996333382,1600000
996333384,1450000
996333387,1600000
996339789,4790000
996413546,440000
996413619,440000
996413626,520000
996413630,480000
996413631,480000
996413632,480000
996413634,480000
996413635,540000
996413717,480000
996413727,480000
996413813,1140000
996413818,480000
996413828,520000
996413830,520000
996413831,520000
996413832,520000
996413834,480000
996413835,480000
996413836,550000
996413880,440000
996413882,440000
996413884,440000
996413885,440000
996413909,580000
996414041,1900000
996414410,730000
996414428,550000
996414494,1450000
996414565,820000
996696696,60500000
1202289922,750000
1203631444,980000
1205383838,30500000
1208342345,550000
1212006566,670000
1213201102,420000
1213289898,420000
1215283333,7600000
1218000666,3680000
1219041995,660000
1222939639,690000
1223116868,11900000
1224954888,790000
1225188168,440000
1225722555,670000
1226288284,480000
1226481974,480000
1226610999,790000
1228269998,950000
1229361973,480000
1229390399,350000
1232005579,530000
1233038888,26690000
1234263399,750000
1234721985,980000
1234946696,540000
1235448666,980000
1235451777,800000
1235742345,710000
1235756555,800000
1235887878,1440000
1236191194,770000
1237471133,350000
01238.828.898,790000
1238500567,350000
1239637637,1770000
1243012789,670000
1245544929,480000
1246433368,980000
1247196337,480000
1247606327,670000
1248963939,2280000
1249686839,660000
1252515151,5000000
1253241984,690000
1253242666,980000
1253701666,980000
1253712712,2030000
1253716886,1790000
1253718718,2030000
1253783333,1600000
1254040246,590000
1254043777,800000
1254046866,890000
1254107222,250000
1255165000,230000
1255816688,1600000
1256350999,890000
1256351997,690000
1256356333,690000
1256358868,1790000
1256361777,800000
1256361983,690000
1256716444,230000
1257222020,490000
1258193318,550000
1259464070,520000
1262300100,490000
1263335011,290000
1264785999,840000
1266167167,920000
1268217888,950000
1269659659,1290000
1272105777,710000
1273199777,1160000
1273484484,920000
1273761998,690000
1273766777,1610000
1274661122,670000
1274665577,1440000
1275034777,800000
1275638989,1440000
1275953886,550000
1276151964,690000
1276151986,690000
1276200201,390000
1276206206,1790000
1276328555,670000
1278100789,670000
1279018989,890000
1283242448,670000
1285307357,540000
1287444555,3680000
1289808080,5050000
1292940888,950000
1294993355,290000
1294995789,290000
1295218484,480000
1296222822,670000
1297701234,700000
1298655655,980000
1626040595,350000
1626831960,170000
1627917668,250000
1629851080,340000
1632012666,1070000
1632241368,1400000
1632903093,250000
1634050668,260000
1634642666,710000
1635027777,3860000
1635679977,590000
1636055055,1620000
1636187585,440000
1636382238,450000
1636691957,350000
1636761973,800000
1636766688,950000
1638077077,1620000
1638277277,1620000
1638511511,1620000
1638939234,790000
1639211211,1620000
1639337337,890000
1639662662,1890000
1639811811,1620000
1642330330,1620000
1642776776,1620000
1642967986,490000
1643395566,680000
1643688303,490000
1644191992,1399000
1644688949,490000
1645703970,380000
1646147939,820000
1646414122,440000
1647057505,620000
1647196668,690000
1647544888,890000
1647591888,890000
1648140999,1070000
1648175999,890000
1649363060,670000
1652015885,510000
1652529888,990000
1652815815,1050000
1653111974,800000
1653199199,3740000
1653431989,1180000
1653865385,670000
1654654999,3890000
1654753111,330000
1654894111,330000
1654987777,3410000
1655668665,540000
1656768696,6790000
1657362222,1790000
1658455559,590000
1658671990,800000
1659625462,670000
1659908968,490000
1662311040,290000
1662878988,780000
1663520920,490000
1663866877,800000
1664202668,490000
1664271976,790000
1664333222,2690000
1665668581,590000
1665751993,990000
1665875239,440000
1666332555,1000000
1666680716,390000
1666841987,800000
1667404222,690000
1668003005,540000
1668564508,490000
1669520520,1890000
1669966368,990000
1672435639,540000
1672611989,990000
1673389556,380000
1673521970,800000
1673521993,800000
1673875777,820000
1674031991,890000
1674159666,870000
1675221990,990000
1675808182,1050000
1676158565,550000
1676228553,210000
1676511977,800000
1676525444,690000
1676999111,2150000
1677456676,790000
1677688886,4100000
1678249229,490000
1678666966,3190000
1679211994,990000
1679545250,250000
1682111669,350000
1682323323,1650000
1682571975,690000
1682728788,430000
1682931996,800000
1683383773,790000
1683787889,350000
1684167137,470000
1684763937,460000
1685151973,800000
1685222389,590000
1685703222,490000
1686178989,2090000
1686411777,590000
1686998554,210000
1687178686,2590000
1687368777,590000
1687902666,790000
1688231987,350000
1688431985,450000
1689010809,1180000
1689484484,740000
1689911222,490000
1692770474,440000
1693070567,350000
1693243678,380000
1693644644,790000
1693761985,800000
1693797877,830000
1694516668,1970000
1694592005,840000
1695224227,210000
1695637638,590000
1696149688,350000
1696151988,800000
1696361626,820000
1696668562,590000
1696669428,790000
1697134388,490000
1697350350,810000
1697784784,890000
1699013388,590000
1699281089,770000
1882778227,980000
1887717996,430000
1992642567,480000
1998244773,430000
1999084888,2990000
1999663443,890000
882973565,550000
902039038,3700000
902134040,950000
902288544,950000
902466384,950000
902777138,2200000
903156999,27900000
903850805,1250000
904317999,11500000
904756447,399000
905562562,16200000
906023702,1660000
906033697,820000
906041904,1450000
906150290,1370000
906419988,2850000
906696878,1970000
906912294,890000
906985222,2090000
907436058,550000
908263526,750000
908482111,950000
908617191,1590000
908771300,550000
908955004,550000
909195983,1420000
909678857,730000
909875086,790000
091.773.1456,1290000
0912.971.791,890000
912069611,890000
912070495,690000
912073522,890000
912127951,220000
912139848,600000
912142474,890000
912145633,600000
912147505,700000
912151017,500000
912331544,700000
912357593,690000
912359571,400000
912360870,390000
912361650,390000
912372892,400000
912373534,400000
912374075,390000
912375093,690000
912377821,390000
912384072,390000
912384707,690000
912385514,390000
912385901,390000
912386250,390000
912386503,390000
912386781,590000
912421521,2990000
912500492,400000
912501698,390000
912622838,2390000
912627204,390000
912627419,390000
912627529,390000
912627834,390000
912653924,390000
912657096,390000
912690897,390000
912691057,390000
912691937,390000
912692136,990000
912692357,990000
912692571,390000
912741863,350000
912743315,260000
912773177,1150000
912774487,660000
912920650,490000
912921941,500000
912922782,690000
912923942,500000
912924657,500000
912925143,490000
913052886,2390000
913361107,1490000
913432251,220000
913437494,890000
913454996,800000
913464011,790000
913468146,600000
913480922,1090000
913483517,220000
913485663,1190000
913571555,5990000
913767883,800000
913796332,800000
913798927,650000
913846281,260000
913846894,260000
913848392,260000
913853962,260000
913883221,1670000
913936918,860000
913998169,1070000
914159990,1670000
914334866,2690000
914516963,820000
914712288,2590000
0915.0915.52,3190000
915041973,3790000
915121664,490000
915165191,440000
915371993,2590000
915663881,1330000
915883106,1670000
0916.33.7174,790000
0916.33.9098,890000
0916.338.177,990000
916030168,1160000
916171422,860000
916171758,1050000
916260567,1790000
916388553,600000
916409122,240000
916474998,600000
916566090,660000
916595433,660000
916791368,6900000
916883499,1330000
916915177,590000
916915606,390000
916915911,790000
916916446,590000
916917121,390000
916917533,390000
0917.73.0917,990000
917351368,3410000
917495962,590000
917528228,1090000
917529238,590000
917687071,900000
917687585,900000
917891199,4230000
917985485,490000
918021366,1070000
918030301,520000
918128955,400000
918130395,1190000
918131928,690000
918204179,990000
918273262,490000
918282608,530000
918346546,1670000
918364909,890000
918368252,590000
918370991,890000
918377992,700000
918441986,2490000
918846864,2990000
919025816,790000
0919.789.288,1990000
919367773,550000
919085671,480000
919393272,1090000
919389626,590000
919406282,600000
919488840,550000
919490484,440000
919641989,4490000
919899739,2990000
919962866,1160000
0922.994.992,1190000
923102190,550000
923272997,820000
923717888,2690000
924201042,820000
925440272,550000
925789112,580000
926300757,550000
926300958,580000
926336355,820000
926337385,440000
926980908,980000
927072678,570000
927178866,1790000
929338447,670000
932152182,1570000
932536789,31900000
932606264,3490000
932607770,690000
932686389,1920000
932823824,1060000
933012102,1450000
933066696,2980000
933153173,1580000
933177348,670000
933190358,480000
933233676,1600000
933315135,1320000
933432000,1090000
933536960,730000
933626464,2390000
933719709,790000
933848986,950000
933966577,1660000
934113933,1600000
934171217,1290000
934389393,1440000
934683934,700000
934685331,670000
934961974,1090000
935237888,10900000
935611996,4180000
935970333,1750000
936501222,1670000
936981013,200000
937023053,950000
937117575,2690000
937177168,3450000
937280861,480000
937475253,980000
937556676,1490000
937775586,2200000
937835421,550000
937844415,670000
937946986,1390000
938011568,2130000
938141474,1290000
938200172,690000
938255449,1100000
938255584,440000
938280471,690000
938368639,1090000
938543779,1320000
938737555,2980000
938893232,1290000
0939.03.01.26,490000
0939.39.68.32,1290000
0939.447.837,590000
0939.667.404,1190000
0939.859.446,490000
939230066,1100000
939616155,1100000
939861864,1060000
094.8989.227,690000
942007979,15700000
942021466,710000
942065095,790000
942096209,890000
942125554,450000
942161565,1850000
942268283,1360000
942329282,590000
942424282,8700000
942542434,530000
942666355,5490000
942700665,550000
942714151,530000
942800090,490000
942926664,370000
942996088,690000
0943.61.0943,890000
943043004,460000
943125739,890000
943232319,500000
943318171,350000
943385899,630000
943471379,760000
943554466,8700000
943638191,350000
943727209,550000
943795929,600000
943838818,7890000
943920639,1290000
943979969,1990000
0944.244.010,790000
0944.664.883,790000
944009334,690000
944039012,690000
944062123,690000
944099822,550000
944138910,890000
944183313,670000
944203603,690000
944221855,470000
944240244,890000
944277221,470000
944307979,12000000
944336881,530000
944361982,2090000
944427942,530000
944529953,370000
944566675,8700000
944618141,530000
944663739,2990000
944700773,530000
944734393,460000
944793903,570000
944843939,7400000
944868211,770000
944899155,530000
944939211,770000
944971007,550000
0945.0945.02,1690000
945015121,350000
945034064,790000
945131828,790000
945206839,570000
945331588,630000
945414012,660000
945534545,4120000
945592588,630000
945656748,370000
945662883,690000
945663661,690000
945664919,690000
945666040,1060000
945667386,700000
945668449,520000
945669232,690000
945669858,620000
945671997,6490000
945677313,690000
945679566,520000
945681119,620000
945709010,350000
945816141,350000
945900098,490000
945955879,490000
0946.669.664,1190000
946021404,590000
946065558,690000
946106150,670000
946123103,1290000
946183079,760000
946234204,1140000
946298933,490000
946401992,2190000
946503179,760000
946547113,890000
946613661,1670000
946675075,890000
946721113,1090000
946772572,890000
946821989,2990000
946912131,370000
947011954,700000
947054068,890000
947115259,370000
947182092,550000
947184087,1140000
947209476,480000
947223932,980000
947224720,1600000
947262004,800000
947292886,690000
947361960,800000
947398499,890000
947525079,470000
947639113,480000
947755222,2990000
947887773,1420000
947968676,5450000
948015510,1190000
948084515,820000
948138995,980000
948201973,890000
948254839,1850000
948306968,1450000
948367439,550000
948421991,2750000
948485986,760000
948526426,890000
948560946,1060000
948616100,700000
948677173,820000
948687550,820000
948736763,990000
948761103,790000
948761217,990000
948812588,630000
948879599,590000
948968828,630000
949.109876,1990000
949006106,1190000
949098990,490000
949151996,2590000
949236666,35300000
949330989,980000
949442988,530000
949516169,490000
949583968,490000
949636968,1340000
949678920,890000
949699343,530000
949747020,650000
949787654,1160000
949887268,710000
949929839,790000
949965853,670000
949977720,800000
949993378,710000
949994413,710000
949994947,710000
949995387,490000
949995736,560000
949995923,890000
949996502,490000
949996813,980000
949996950,710000
949997263,650000
949997365,800000
954035035,1840000
0962.049.349,1190000
962004488,12800000
962017439,490000
962036233,3900000
962059186,490000
962084652,490000
962084926,490000
962110297,1490000
962139179,12500000
962162142,590000
962202058,450000
962211865,450000
962224847,790000
962254688,2390000
962292334,490000
962333296,990000
962383238,3090000
962415386,590000
962484251,220000
962525399,1580000
962590866,1690000
962636939,8460000
962685979,3550000
962750755,1590000
962761666,7840000
962803832,390000
962851600,390000
962888576,1390000
962925005,3040000
962950568,1390000
962992879,450000
962999815,1590000
963005588,12800000
963049751,440000
963080289,1890000
963115736,390000
963169469,1100000
963192222,19700000
963222693,990000
963261881,930000
963303227,590000
963316179,880000
963333358,16900000
963388879,1500000
963499399,5270000
963611757,520000
963666132,920000
963666594,1090000
963683338,6980000
963713668,2450000
963740456,1290000
963766799,8460000
963797933,1610000
963830401,390000
963885965,390000
963903927,390000
963943888,9600000
963991799,4410000
963999815,1590000
964654789,3680000
965063951,220000
965162679,1460000
965227679,1620000
0966.365.360,990000
966006556,2070000
966012223,1590000
966029998,3090000
966031116,2000000
966033211,1050000
966033310,1350000
966033379,3090000
966033696,2000000
966038883,3090000
966045670,1590000
966065889,1790000
966075879,1690000
966106148,440000
966122252,4410000
966169929,5270000
966203056,390000
966223577,3550000
966231579,3550000
966248179,1260000
966266656,4410000
966277772,8460000
966287738,4410000
966288262,3550000
966292936,2730000
966328338,4180000
966343464,4410000
966354650,390000
966366378,4410000
966366929,3550000
966381188,4790000
966386663,2000000
966388379,4100000
966388979,3090000
966389589,3090000
966389996,2590000
966434390,1790000
966461203,400000
966483789,3730000
966522877,1050000
966526788,2730000
966550668,3290000
966598818,2000000
966677782,760000
966685404,590000
966685531,390000
966685573,390000
966685815,390000
966685843,390000
966685894,390000
966783058,350000
966876222,2390000
966959991,1790000
966994446,1340000
967059880,670000
967133263,270000
967192666,5590000
967251082,210000
967298482,270000
967377470,580000
967457939,2490000
967524599,670000
967579868,3740000
967626468,2690000
967687158,320000
967744659,210000
967808052,760000
967878647,140000
967938880,850000
0968.443.743,990000
968027778,1910000
968090279,2390000
968136878,4410000
968215934,690000
968249273,140000
968271678,2690000
968289796,440000
968317755,2000000
968351854,440000
968371983,4890000
968402907,220000
968449755,490000
968475191,440000
968527828,1000000
968527971,380000
968528007,330000
968529258,330000
968529283,330000
968529408,380000
968529434,580000
968529458,380000
968575251,1290000
968632330,890000
968724998,490000
968758097,220000
968786505,140000
968797987,1580000
968827299,620000
968860129,390000
968888863,18300000
968916779,1420000
968940789,3730000
968981898,2690000
968999126,1250000
0969.181.005,1090000
0969.39.39.86,6590000
0969.997.097,1990000
969000288,3700000
969000910,2590000
969001979,4500000
969006979,2090000
969036268,1000000
969068174,790000
969090968,3740000
969111779,2490000
969128767,380000
969170547,390000
969204985,440000
969223388,18300000
969250268,1290000
969270688,1799000
969285885,1490000
969309186,1290000
969332168,2690000
969350335,1220000
969372644,350000
969393657,440000
969413014,400000
969442331,590000
969456379,540000
969482279,1220000
969503888,8590000
969532555,3200000
969560888,8390000
969579369,2000000
969593959,4180000
969669976,530000
969725486,560000
969759587,430000
969782783,2590000
969798866,8460000
969801886,2590000
969802097,2000000
969818018,2000000
969818384,2590000
969818979,4100000
969823246,510000
969863093,1350000
969863995,2000000
969874679,1220000
969899579,3440000
969921900,510000
969945789,3730000
969982801,220000
969999967,19700000
972035989,1290000
972081922,350000
972102528,420000
972128160,220000
972172763,170000
972208039,170000
972280012,1010000
972280961,1180000
972303235,1490000
972329980,520000
972367005,550000
972401702,290000
972461221,1290000
972491088,690000
972506877,750000
972523336,900000
972581476,170000
972641227,430000
972685812,590000
972744694,210000
972794010,380000
972845255,550000
972900379,1190000
972964649,690000
972989521,290000
973001717,1600000
973020028,1150000
973030922,1180000
973047353,670000
973069798,1620000
973115841,350000
973162790,170000
973213179,1620000
973272667,920000
973332811,690000
973393837,4790000
973439420,170000
973484736,460000
973527432,350000
973575910,450000
973633677,3390000
973674327,220000
973707596,520000
973729655,670000
973751799,920000
973801643,350000
973885550,1290000
973921566,530000
973950826,490000
973999035,2590000
0974.44.04.00,2290000
974027282,1180000
974029343,530000
974031223,750000
974033600,1350000
974034979,920000
974037004,620000
974038687,620000
974040603,670000
974042629,620000
974043991,620000
974045442,670000
974082366,650000
974140838,820000
974142196,670000
974172451,170000
974222786,2490000
974274340,350000
974291873,350000
974313033,1440000
974329416,450000
974345300,790000
974357447,990000
974389166,690000
974425229,490000
974467456,1190000
974494533,530000
974522494,620000
974556671,660000
974601604,1000000
974644808,790000
974668813,1660000
974674509,170000
974703740,350000
974741596,670000
974796578,700000
974843296,480000
974861231,220000
974871471,530000
974877233,660000
974898773,1250000
974928916,470000
974937115,750000
974938943,410000
974957536,480000
974997895,660000
975041076,830000
975096725,220000
975155058,840000
975201701,1090000
975260762,220000
975308720,350000
975350546,470000
975372188,690000
975413356,500000
975461324,170000
975506330,400000
975539446,580000
975604150,200000
975675860,170000
975714298,290000
975760456,1190000
975812696,650000
975842636,650000
975895643,220000
975930821,220000
975951330,430000
976014706,460000
976032395,240000
976048772,390000
976054434,670000
976058385,530000
976064420,270000
976066373,750000
976092401,350000
976146736,480000
976207347,170000
976219550,340000
976231704,300000
976234974,500000
976237030,500000
976239025,500000
976241402,500000
976243169,590000
976244752,300000
976289377,520000
976332997,790000
976358139,880000
976375136,540000
976384847,820000
976386401,440000
976417516,480000
976470873,440000
976474191,990000
976491217,490000
976536620,220000
976570302,490000
976636343,1290000
976684383,980000
976720679,1220000
976755094,550000
976756650,580000
976792339,840000
976837155,1125000
976892007,2100000
976953458,350000
976999809,1620000
977050625,490000
977065911,560000
977107326,480000
977154120,550000
977194125,430000
977254604,220000
977320294,390000
977397803,220000
977467116,500000
977504596,460000
977532253,990000
977570158,390000
977570449,530000
977570623,390000
977570994,560000
977571267,450000
977571604,390000
977630614,360000
977640834,360000
977676992,1590000
977710566,750000
977729424,350000
977763026,480000
977801551,870000
977829591,520000
977843046,450000
977870656,590000
977932904,890000
977967616,1090000
977997431,170000
978059829,840000
978076217,450000
978097737,840000
978122156,570000
978145537,450000
978173239,520000
978203376,420000
978228033,790000
978289976,270000
978317438,770000
978335116,750000
978335404,530000
978337135,440000
978337481,530000
978340373,350000
978358543,400000
978424034,290000
978452588,790000
978486435,200000
978514246,550000
978554356,290000
978589511,620000
978610575,550000
978635881,620000
978655010,690000
978685939,1220000
978706921,200000
978770997,1150000
978824498,1250000
978907875,250000
978964449,520000
979038210,480000
979083012,690000
979158248,330000
979158802,320000
979159452,220000
979168902,890000
979265044,620000
979311218,580000
979364657,220000
979436353,710000
979487250,270000
979522229,4800000
979551101,980000
979579107,290000
979657586,1460000
979675039,290000
979740919,710000
979826552,1090000
979895730,480000
979954858,770000
979962203,560000
979964190,560000
979967056,690000
979969802,530000
982003564,980000
982058239,490000
982153581,170000
982184655,580000
982202696,1290000
982255305,170000
982296464,1460000
982308934,350000
982323553,1050000
982399110,750000
982429866,880000
982500937,480000
982526312,480000
982579815,290000
982640660,690000
982703871,220000
982738212,550000
982794574,450000
982853920,480000
982895477,670000
982930537,260000
982940466,320000
982971057,260000
982973660,440000
983017504,480000
983107766,1290000
983141197,1140000
983181600,890000
983204911,390000
983238642,1050000
983278577,660000
983304494,840000
983312733,620000
983358545,560000
983378500,620000
983379400,620000
983380498,520000
983381296,460000
983382474,620000
983413979,5150000
983461110,1140000
983482715,210000
983556811,690000
983600674,540000
983639900,1490000
983693068,1440000
983711940,220000
983763853,290000
983783082,670000
983853963,570000
983914584,660000
983954196,490000
984006341,170000
984030117,860000
984055932,390000
984078086,900000
984095251,580000
984105968,1290000
984127862,820000
984128126,1850000
984128471,670000
984128942,480000
984129661,550000
984164594,660000
984205290,490000
984244057,490000
984267743,220000
984300421,220000
984339329,1630000
984380223,670000
984402455,820000
984463896,480000
984507125,200000
984523250,560000
984523390,560000
984523570,390000
984523760,300000
984523925,300000
984524253,350000
984524359,390000
984524503,390000
984524650,560000
984524781,390000
984524906,240000
984525085,360000
984560391,840000
984562761,570000
984591239,540000
984634206,470000
984649505,670000
984670185,270000
984699517,630000
984714139,850000
984731420,240000
984731629,580000
984734059,380000
984734402,220000
984752217,530000
984798066,790000
984862277,1490000
984878209,950000
984907246,650000
984969085,790000
984969307,790000
985007695,570000
985051873,210000
985081582,690000
985103869,560000
985106414,620000
985106891,530000
985116565,2650000
985146307,390000
985218959,1090000
985219353,670000
985280992,1790000
985311934,550000
985328716,350000
985338415,550000
985353817,170000
985368739,890000
985409120,170000
985443999,12900000
985475265,390000
985525068,1250000
985578106,220000
985601929,880000
985660773,430000
985664435,830000
985667850,630000
985680594,290000
985684517,530000
985686635,1100000
985688675,1300000
985690179,1000000
985691161,1330000
985714022,440000
985727825,290000
985763120,450000
985764607,450000
985777801,1590000
985797162,1690000
985843698,620000
985893062,290000
985950686,1420000
986014499,1490000
986100873,1490000
986147767,920000
986217036,480000
986301100,1290000
986379944,1290000
986431369,1770000
986481441,875000
986526984,210000
986578008,1770000
986609848,1590000
986623253,390000
986693070,590000
986739307,220000
986795123,1250000
986874505,690000
986928816,580000
986990029,490000
987061644,400000
987126542,620000
987161315,890000
987212334,1190000
987249494,2090000
987285568,2690000
987337812,490000
987369139,1060000
987422054,220000
987467733,1290000
987500631,290000
987576364,950000
987656740,170000
987707477,820000
987747046,270000
987799925,1140000
987848497,490000
987872676,1140000
987873081,540000
987873529,520000
987874138,870000
987905985,1290000
987940943,920000
987992078,1190000
988021204,1490000
988027019,500000
988067440,690000
988086481,660000
988096803,520000
988107019,520000
988149786,1250000
988178632,480000
988260472,290000
988327329,1190000
988369201,420000
988408130,200000
988456028,320000
988474006,590000
988508170,200000
988545196,670000
988635240,1000000
988664181,490000
988713407,200000
988734543,620000
988748616,750000
988842077,750000
988927110,400000
988977979,28900000
988985042,490000
989001507,170000
989039277,530000
989074876,490000
989137231,170000
989171452,350000
989201971,1490000
989261450,330000
989280969,1690000
989293037,530000
989294550,620000
989312191,710000
989330365,530000
989352091,210000
989378239,620000
989406336,1350000
989435575,690000
989471544,430000
989511815,430000
989546000,1450000
989584068,950000
989610101,1710000
989626505,890000
989640789,2790000
989694353,270000
989731980,2590000
989784474,600000
989814512,430000
989814543,510000
989814583,550000
989843600,430000
989843634,430000
989843690,590000
989873556,620000
989935433,430000
1202289966,820000
1203631555,1290000
1205393939,30500000
1208347347,790000
1212030766,480000
1213218812,420000
1213293392,420000
1215639639,2700000
1218115888,950000
1219041996,660000
1222939679,690000
1223116886,1490000
1224963456,1790000
1225188186,1060000
1225722722,2090000
1226288286,480000
1226481975,480000
1226713888,690000
1228345679,4120000
1229361974,480000
1229394222,350000
1232112118,470000
1233334563,890000
1234263939,950000
1234736161,399000
1234946767,820000
1235448668,2030000
1235451888,890000
1235742468,890000
1235756756,3390000
1235887887,1770000
1236565888,5790000
1237471144,350000
1238108108,6790000
1238500789,550000
1239637799,1440000
1243070070,880000
1245600600,1240000
1246433369,590000
1247196338,480000
1247858858,1100000
1248963979,1850000
1249752468,1440000
1252666168,4120000
1253241985,690000
1253242668,390000
1253701701,2030000
1253712777,800000
1253716888,1070000
1253718719,390000
1253783444,560000
1254040888,890000
1254043888,890000
1254046868,5090000
1254107333,290000
1255165111,230000
1255826686,1090000
1256351234,590000
1256351998,690000
1256356357,1790000
1256359333,690000
1256361888,890000
1256361984,690000
1256792345,1110000
1257222121,490000
1258193319,820000
1259464080,520000
1262300200,490000
1263335020,290000
1265037888,690000
1266330330,1450000
1268222000,2180000
1269692555,1230000
1272257257,1000000
1273199888,1970000
1273486486,1540000
1273761999,1160000
1273766866,1430000
1274662200,670000
1274665588,2090000
1275034888,890000
1275642444,480000
1275953887,540000
1276151965,690000
1276151987,690000
1276200246,590000
1276207070,590000
1276329666,670000
1278367555,800000
1279296222,650000
1283345677,6790000
1285320222,1140000
1287444666,4000000
1289826789,4700000
1292950888,950000
1294993366,310000
1294995868,270000
1295255355,670000
1296353535,4390000
1297707707,880000
1298659659,700000
1626086666,5600000
1626831962,170000
1627917678,250000
1629851088,460000
1632013666,710000
1632288883,890000
1632909466,210000
1634132132,990000
1634643666,710000
1635031668,210000
1635858133,210000
1636144144,1620000
1636187587,580000
1636411411,1620000
1636691960,350000
1636761974,800000
1636771921,290000
1638104345,300000
1638281934,290000
1638520555,620000
1638939456,590000
1639218855,400000
1639344344,1620000
1639663663,1890000
1639844844,1620000
1642426686,320000
1642779779,4190000
1642967987,490000
1643440440,1620000
1643696999,1800000
1644191993,1399000
1644698123,530000
1645706670,490000
1646177199,1890000
1646414336,530000
1647057507,670000
1647221987,950000
1647546888,890000
1647592888,890000
1648142999,890000
1648176999,1070000
1649364568,480000
1652015886,570000
1652531888,790000
1652876876,990000
1653111975,800000
1653332337,540000
1653484888,990000
1653865387,1900000
1654672111,330000
1654754111,330000
1654895111,330000
1654994111,390000
1655668667,450000
1656779220,210000
1657383679,490000
1658495495,1890000
1658671991,800000
1659655345,490000
166.2288882,3190000
1662311733,290000
1662878998,780000
1663521123,490000
1663866977,800000
1664231975,660000
1664271977,690000
1664366822,380000
1665668583,590000
1665778986,690000
1665878555,840000
1666337777,14500000
1666727555,1000000
1666841993,800000
1667404505,800000
1668011699,210000
1668596986,399000
1669566555,1000000
1669966377,790000
1672435679,540000
1672708090,2590000
1673407888,1390000
1673521971,800000
1673521995,800000
1673876666,4230000
1674031992,890000
1674172666,870000
1675301686,250000
1675822828,1050000
1676161968,950000
1676302968,490000
1676511978,800000
1676525535,490000
1677000333,5700000
1677482333,290000
1677699554,1150000
1678311988,990000
1678668968,690000
1679216444,490000
1679668555,1000000
1682119579,350000
1682343343,1650000
1682571977,690000
1682737737,1650000
1682939939,2050000
1683388877,450000
1683787899,800000
1684207938,480000
1684796239,620000
1685151975,800000
1685224789,590000
1685703444,490000
1686208686,2590000
1686413338,350000
1686998661,210000
